Created At,Screen Name,Tweet Text
Thu Jan 30 12:00:01 +0000 2025,hasunosora_SIC,🪷新リリックビデオ公開中🪷  🌸『 AURORA FLOWER 』🌸 #ラブライブ決勝大会プレーオフ 出場曲 スリーズブーケ＆DOLLCHESTRA＆みらくらぱーく！  🔻フル版はこちら🔻 https://t.co/EWqCEY9L9P  #蓮ノ空 #リンクラ #lovelive https://t.co/hCTJGlrTuU
Sat Jan 18 12:39:07 +0000 2025,hasunosora_SIC,🪷With×MEETSアーカイブ公開🪷   1/18(土)に配信したWith×MEETS『あけおめ！！』のアーカイブをアプリ内に公開しました✨  👇アプリダウンロードはこちらから https://t.co/ZDvy7JeUQm  YouTubeには約1週間後に公開する予定です。  ご感想は #With蓮ノ空 で📝 #蓮ノ空 #リンクラ #lovelive https://t.co/64Ux9YDC8o
Fri Mar 14 12:21:35 +0000 2025,hasunosora_SIC,🪷Webラジオ情報🪷 #蓮ノ空 #リンクラ #lovelive #みらくら進路相談 室ラジオ  第9回「ウチらイケてた」  今回は乙宗 梢役の #花宮初奈 ＆ 夕霧綴理役の #佐々木琴子 がゲスト！ 5人からの豪華みらくりえーるもあるよ！  3月16日（日）正午12時⏱ プレミア公開ページOPENNESS…… https://t.co/SvgqRDU8EL
Sat Jan 18 03:14:41 +0000 2025,hasunosora_SIC,🪷Link！Like！ラブライブ！🪷  スクールアイドルステージに、 カバー楽曲「雑踏、僕らの街」を追加しました🎵  👇アプリダウンロードはこちら https://t.co/ZDvy7JeUQm  #蓮ノ空 #リンクラ #lovelive https://t.co/hsnMVDUjgp
Sat Jan 25 03:30:00 +0000 2025,hasunosora_SIC,✨ラブライブ！決勝大会プレーオフ✨  🗓️2025/1/26(日) 20:00〜 優勝校決定の瞬間をリアルタイム無料生中継  瑞河女子高等学校スクールアイドル部 vs 蓮ノ空女学院スクールアイドルクラブ  🔻ご参加方法🔻 1️⃣ #リンクラ アプリ 2️⃣ YouTube同時配信 https://t.co/2bzuXqFcis  #lovelive https://t.co/BNhNe3Mipr
Sat Jan 25 01:01:18 +0000 2025,hasunosora_SIC,🪷Link！Like！ラブライブ！🪷  1/25(土) 4:00を持ちまして、 イベント「Wish for Blooming Together*」が完了しました！ みなさま、ご協力ありがとうございました！  「Wish for Blooming Together*」の支援票達成プライズは、個別に受け取り操作をしていただく必要がございます。 https://t.co/FXZzy9Cxau
Thu Jan 30 11:30:01 +0000 2025,hasunosora_SIC,🪷With×MEETSアーカイブ公開🪷  1/24(金)に配信したWith×MEETS『プレーオフ意気込み配信！』のアーカイブをYouTubeに公開しました✨  ▼ご視聴はこちらから https://t.co/g1UsCwXze6  #蓮ノ空 #リンクラ #lovelive https://t.co/Kr2p9N8I6Y
Thu Feb 13 11:56:09 +0000 2025,hasunosora_SIC,✨本日の「With×MEETS」のご視聴ありがとうございました！✨  ぜひご感想は #With蓮ノ空 をつけて教えてください🪷  次回の「With×MEETS」は 2/15(土) 20:30配信予定です✅  #蓮ノ空 #リンクラ #lovelive https://t.co/bcXfzTPwaA
Wed Mar 05 10:00:00 +0000 2025,hasunosora_SIC,🪷✨新リリックビデオ公開中✨🪷  　　スリーズブーケ  💐『 ユメワズライ 』💐  #蓮ノ空 #リンクラ #lovelive https://t.co/Hg1SDKeS5Y
Mon Feb 24 12:32:14 +0000 2025,hasunosora_SIC,✨本日の「With×MEETS」のご視聴ありがとうございました！✨  ぜひご感想は #With蓮ノ空 をつけて教えてください🪷  次回の「With×MEETS」は 2/28(金) 20:30配信予定です✅  #蓮ノ空 #リンクラ #lovelive https://t.co/ex3ZzqYMZd
Sun Jan 12 11:30:00 +0000 2025,hasunosora_SIC,✨🪷せーはす🪷✨  次回の「せーので！はすのそら！104」#35 は… 2025/1/17(金)更新予定です❕  お楽しみに🥰  #せーはす #蓮ノ空 #リンクラ #lovelive
Mon Jan 13 03:00:00 +0000 2025,hasunosora_SIC,🪷蓮ノ空女学院購買部🪷  本日、1月13日（月・祝）12:00～ 『#蓮ノ空 女学院購買部』より、第8弾「BIRTHDAYプレゼント～村野さやか 17歳お祝いセット～」が受注開始！🎁🌺  さやかの17歳の誕生日をみんなでお祝いしましょう！🎉 #村野さやか生誕祭2025  詳細はこちらから⏰ https://t.co/c82U98bw4N https://t.co/CXtgvYhXy0
Fri Jan 31 02:10:00 +0000 2025,hasunosora_SIC,🪷商品情報🪷  アルマビアンカより新商品のお知らせです♪ 百生 吟子、徒町 小鈴、安養寺 姫芽のシルエットやモチーフなどをスケッチ風のタッチで新たに描き起こした商品が発売💖  詳細はこちら→https://t.co/G3388d5RvR  #蓮ノ空 #リンクラ #lovelive https://t.co/6AV9rsNyAq
Sat Jan 11 08:23:01 +0000 2025,hasunosora_SIC,🪷#蓮ノ空3rd神奈川Day2 最新情報🪷  Link！Like！ラブライブ！ 🪷最高の仲間たちと立つ、最高のステージ。 この瞬間を全力で生きる、スクールアイドルの輝きをピックアップ！！  ✨開催中✨ 『2024 WINTER LIMITED COLLECTION vol.3』  #蓮ノ空 #リンクラ #lovelive https://t.co/T5EoFhU8jf
Sat Jan 25 13:30:00 +0000 2025,hasunosora_SIC,✨ラブライブ！決勝大会プレーオフ✨  🗓️2025/1/26(日) 20:00〜 優勝校決定の瞬間をリアルタイム無料生中継  蓮ノ空女学院スクールアイドルクラブ vs 瑞河女子高等学校スクールアイドル部　  🔻ご参加方法🔻 1️⃣ #リンクラ アプリ 2️⃣ YouTube同時配信 https://t.co/2bzuXqFcis  #蓮ノ空 #lovelive https://t.co/8NVr2KGxNz
Fri Jan 24 11:30:00 +0000 2025,hasunosora_SIC,🪷もう間もなく🪷 本日のWith×MEETSは21:00よりスタートです！  アプリ内の「スクールアイドルコネクト」よりご視聴ください！   #⃣ハッシュタグはこちら #With蓮ノ空  👇アプリダウンロード👇  https://t.co/ZDvy7JeUQm  #蓮ノ空 #リンクラ #lovelive https://t.co/LAVM9mRHOc
Mon Jan 27 09:00:35 +0000 2025,hasunosora_SIC,"🪷ライブイベント情報🪷  ラブライブ！#蓮ノ空 女学院スクールアイドルクラブ 4th Live Dream ～Bloom, The Dream Believers～  イベントキービジュアル＆ロゴを大公開！ あわせてイベントグッズの事前受付も 本日1月27日（月）18:00よりスタートしました！  ▼グッズの詳細はこちらから☑ https://t.co/tI8fByd92G"
Fri Jan 31 09:25:22 +0000 2025,hasunosora_SIC,🪷Link！Like！ラブライブ！🪷  ━━━━━━━━━━━━  UR [AURORA FLOWER]  　　日野下 花帆 ━━━━━━━━━━━━ 2024 WINTER LIMITED COLLECTION vol.5開催中！  🗓️ピックアップ期間 1月26日(日) 21:00〜2月5日(水) 11:59  #蓮ノ空 #リンクラ #lovelive https://t.co/3YE8sCqIYa
Fri Feb 07 10:22:01 +0000 2025,hasunosora_SIC,🪷Webラジオ情報🪷 #蓮ノ空 #リンクラ #lovelive #みらくら進路相談 室ラジオ  第4回「ワンワン！おなかすいたワン！」  みんなからの相談にみらぱ！がお答え！ 新コーナーがスタートします！  2月9日（日）正午12時⏱ プレミア公開ページOPENだワン！  ▼プレミア公開ページ https://t.co/yjJSrrbfsL https://t.co/Lej9STepTD
Sun Jan 26 10:00:01 +0000 2025,hasunosora_SIC,✨開演まであと1️⃣時間✨  　本日 1/26(日) 20:00 開演 #ラブライブ決勝大会プレーオフ  ＜出演＞ ▼蓮ノ空女学院スクールアイドルクラブ ・スリーズブーケ 　日野下 花帆 　乙宗 梢 　百生 吟子  ・DOLLCHESTRA 　村野 さやか 　夕霧 綴理 　徒町 小鈴  ・みらくらぱーく！ 　大沢 瑠璃乃 　藤島 慈 https://t.co/1E3fH4iT9W
Fri Feb 07 11:30:00 +0000 2025,hasunosora_SIC,✨🪷せーはす🪷✨  次回の「せーので！はすのそら！104」#39 は… 2025/2/14(金)更新予定です❕  お楽しみに🥰  #せーはす #蓮ノ空 #リンクラ #lovelive
Sat Jan 11 01:00:01 +0000 2025,hasunosora_SIC,🪷ライブイベント情報🪷 #蓮ノ空3rd神奈川Day2 会場にて  蓮ノ空女学院スクールアイドルクラブ プロテインバー販売中！！  ぜひチェックしてくださいね💪  #蓮ノ空 #リンクラ #lovelive https://t.co/JEZtG4jqso
Sat Jan 11 09:40:32 +0000 2025,hasunosora_SIC,🪷ライブイベント情報🪷 ラブライブ！#蓮ノ空 女学院スクールアイドルクラブ 3rd Live Tour TRI TRI UNITY!!! 会場そして配信でご参加いただいた、 蓮ノ空のこと好き好きクラブのみなさん！ありがとうございました🎇  昨年2024年11月よりスタートした3rd LIVE Tour、 https://t.co/g6Xp2NCHek
Sat Feb 01 04:18:09 +0000 2025,hasunosora_SIC,🪷リンクラ展示配布情報🪷  ✈️LoveLive! Series Asia Tour 2024 ～みんなで叶える物語〜✈️  ラブカ先行販売会場内での本日分の号外チラシ配布は終了しました。横浜公演会場内の置きチラシも設置されます(なくなり次第終了)。明日の配布情報はこちらでお知らせします✅  #蓮ノ空 #リンクラ #lovelive
Thu Jan 30 11:00:02 +0000 2025,hasunosora_SIC,✈️LoveLive! Series Asia Tour 2024～みんなで叶える物語〜✈️  2月1・2日　開催の 「ラブカ先行販売&amp;展示（YOKOHAMA COAST）」会場および「横浜公演（Kアリーナ横浜）」会場にて、 大型パネル展示＆プレーオフ優勝号外チラシの設置・配布を実施！  🔻ラブカ先行販売&amp;展示会場（YOKOHAMA COAST） https://t.co/kt6mS8AfUW
Sat Jan 25 07:30:00 +0000 2025,hasunosora_SIC,🪷#蓮ノ空 103期の軌跡🪷  ✨ほぼ10分でわかる✨ 1️⃣スリーズブーケ 編 2️⃣DOLLCHESTRA 編 3️⃣みらくらぱーく！編 4️⃣103期LoveLive! 編  🔻YouTube再生リスト🔻 https://t.co/XRSnI23vEF  #リンクラ #lovelive https://t.co/d328ZLqv3x
Thu Feb 13 08:01:00 +0000 2025,hasunosora_SIC,🪷商品情報🪷  ラブライブ！蓮ノ空女学院スクールアイドルクラブ ×サンリオキャラクターズ  コラボ第2弾が決定しました✨ おでかけ仕様のメンバーたちがかわいい💗  詳細はこちら👇 https://t.co/epywZJQFEE   #蓮ノ空 #リンクラ #lovelive https://t.co/BLpF2uUFTV
Wed Jan 29 09:00:03 +0000 2025,hasunosora_SIC,🪷Link！Like！ラブライブ！🪷  メンバーの定期生配信「With×MEETS」 『優勝のご報告です』  🔔本日20:30配信！🔔  🪷出演🪷 乙宗 梢 夕霧 綴理 藤島 慈  アプリ内の「スクールアイドルコネクト」よりご参加ください！  #With蓮ノ空 #蓮ノ空 #リンクラ #lovelive https://t.co/FTwroZ3ghp
Thu Mar 13 03:10:00 +0000 2025,hasunosora_SIC,🪷商品情報🪷  PLUM PMOA「1/7スケールフィギュア 藤島 慈」の予約受付開始♪ みらくらぱーく！「ド！ド！ド！」の衣装姿を元気いっぱいに造形！✨ 世界中を夢中にさせるフィギュアに仕上がりました♪ 表情差分付き豪華版も見逃せない💖  詳細はこちら→https://t.co/tzoYkZ3WR4  #蓮ノ空 #リンクラ https://t.co/8xooK5ZeT5
Sun Mar 09 11:30:00 +0000 2025,hasunosora_SIC,🪷With×MEETSアーカイブ公開🪷  3/3(月)に配信したWith×MEETS『みんなのことをわかってるのはどっちだー!?』のアーカイブをYouTubeに公開しました✨  ▼ご視聴はこちらから https://t.co/i6rC8BmfZ4  #蓮ノ空 #リンクラ #lovelive https://t.co/iLrSjqJP65
Tue Jan 14 05:20:42 +0000 2025,hasunosora_SIC,「ラブライブ！蓮ノ空女学院スクールアイドルクラブ 3rd Live Tour TRI TRI UNITY!!!」 オフィシャルグッズ通販 事後通販受付 1/15(水)18:00より開始いたします ぜひご利用ください！  https://t.co/xZewhkBeKK ※URLは1/15（水）18：00より有効となります  #蓮ノ空 #lovelive
Fri Jan 17 13:00:03 +0000 2025,hasunosora_SIC,🪷Link！Like！ラブライブ！🪷  ✨活動記録（ストーリー）✨  　104期 第11話 『夢を咲かせる物語』  決勝大会は、前代未聞の引き分けプレーオフ！　 優勝に向け、一層熱が入る蓮ノ空の面々だったが、瑞河の廃校が決まったことを聞かされ……。  1/19(日) 12:00 配信  #蓮ノ空 #リンクラ #lovelive https://t.co/QyG89R22ol
Wed Jan 22 12:37:55 +0000 2025,hasunosora_SIC,🪷🖼️ #蓮ノ空美術部 🖼️ 🪷  いつもイラストの投稿をありがとうございます⭐  ほんの一部ですが #リンクラ生放送 でもご紹介させていただきました✨  ぜひこれからも #蓮ノ空美術部 を盛り上げてください！  #蓮ノ空 #リンクラ #lovelive https://t.co/DvtrjH0t2k
Fri Jan 24 08:45:00 +0000 2025,hasunosora_SIC,🪷ライブイベント情報🪷 #蓮ノ空FesReC大阪Day_2  会場にてライブグッズを販売中です！ チケットをお持ちでない方もご購入いただけます🎁  ぜひ、チェックしてください♪    詳細はこちらから！🛒 https://t.co/99w6aOc8PA  #蓮ノ空 #リンクラ #lovelive https://t.co/6EZ8W2y6Gu
Mon Mar 10 12:15:41 +0000 2025,hasunosora_SIC,🪷With×MEETSアーカイブ公開🪷   3/10(月)に配信したWith×MEETS『思い出を作ろう！』のアーカイブをアプリ内に公開しました✨  👇アプリダウンロードはこちらから https://t.co/ZDvy7JeUQm  YouTubeには約1週間後に公開する予定です。  ご感想は #With蓮ノ空 で📝 #蓮ノ空 #リンクラ #lovelive https://t.co/gZ9dQQNKl4
Sun Feb 16 12:00:02 +0000 2025,hasunosora_SIC,🪷新曲リリックビデオ公開決定！🪷   　　みらくらぱーく！ 💕『 全方位キュン♡ 』💕   🗓️ 2/17(月) 21:00〜 プレミア公開！ ▶️ https://t.co/z8w9WcaEN2  #蓮ノ空 #リンクラ #lovelive https://t.co/GAAUCqoEle
Sun Jan 12 11:02:00 +0000 2025,hasunosora_SIC,✨🪷せーはす🪷✨  「せーので！はすのそら！104」#34 を公開しました🌟  念願の9人で金沢へ！ 金沢ロケ① はすぽチャレンジ in 金沢開幕🎉  ⏬視聴はこちら https://t.co/ICsUnM0APX  ぜひご覧ください👀  #せーはす #蓮ノ空 #リンクラ #lovelive https://t.co/smpp7suPk9
Mon Mar 10 03:07:12 +0000 2025,hasunosora_SIC,🪷Link！Like！ラブライブ！🪷  スクールアイドルステージに、 DOLLCHESTRAの楽曲「レム」を追加しました🎵  楽曲はラーニングライブにて習得することができます！  👇アプリダウンロードはこちら https://t.co/ZDvy7JeUQm  #蓮ノ空 #リンクラ #lovelive https://t.co/ULQiycWdMz
Fri Feb 07 11:02:00 +0000 2025,hasunosora_SIC,✨🪷せーはす🪷✨  「せーので！はすのそら！104」#38 を公開しました🌟  金沢ロケ⑤ はすぽ争奪バトル開幕！  ⏬視聴はこちら https://t.co/yNJy1hTB0j  ぜひご覧ください👀  #せーはす #蓮ノ空 #リンクラ #lovelive https://t.co/nOSZBWcHui
Tue Feb 11 07:00:00 +0000 2025,hasunosora_SIC,🪷#カラオケ蓮ノ空 アーカイブ公開中🪷   2/10(月)に配信したWith×MEETS『小三角で歌います。』のアーカイブはアプリ内に公開中です✨  ・月夜見海月 ・ハクチューアラモード ・KNOT ・Wonderful Rush 　(With×MEETS AFTER)  🔻アプリはこちら🔻 https://t.co/ZDvy7Jen0O  #蓮ノ空 #リンクラ #lovelive https://t.co/E6jCWEN4mS
Fri Jan 24 09:30:15 +0000 2025,hasunosora_SIC,「Link！Like！ラブライブ！」運営チームです。  「104期 Fes×LIVE ラブライブ！決勝大会プレーオフ」および「104期 Fes×LIVE ラブライブ！決勝大会プレーオフ エキシビション」のロビーを開場しました。  ◆Fes×LIVEロビー開場期間 　1/24(金) 18:00 ～ 1/27(月) 17:59  【事前ダウンロードについて】
Tue Feb 25 03:01:18 +0000 2025,hasunosora_SIC,🚧メンテナンス終了🚧 本日のメンテナンスは終了しました。  メンテナンスへご協力いただき、ありがとうございました。  #蓮ノ空 #リンクラ #lovelive
Wed Jan 22 04:05:40 +0000 2025,hasunosora_SIC,"🪷 Link！Like！ラブライブ！ 🪷  🌼Wish for Blooming Together*🌸  🗣️現在集まっている支援数のご報告 📝3,000,000,000票を突破しました！  たくさんのご支援ありがとうございます🌟 引き続き応援よろしくお願いします！  #蓮ノ空 #リンクラ #lovelive https://t.co/cw93tSRUlx"
Fri Mar 07 08:30:00 +0000 2025,hasunosora_SIC,🪷商品情報🪷  KADOKAWAより、新グッズ予約受付開始のお知らせです♪　予約受付は3月27日(木)までですので、お見逃しなく！  https://t.co/6joQ4hfp6R  #蓮ノ空 #リンクラ #lovelive https://t.co/fDhl3bMjrw
Fri Feb 14 09:00:04 +0000 2025,hasunosora_SIC,ハッピーバレンタイン 🍫  #蓮ノ空 #リンクラ #lovelive https://t.co/vcpTNYVc37
Fri Jan 24 06:05:00 +0000 2025,hasunosora_SIC,🪷ライブイベント情報🪷 ラブライブ！#蓮ノ空 女学院スクールアイドルクラブ 103期Fes×ReC：LIVE ～first crossing～【追加公演】 Day.2 第2公演、開場しました✨ #蓮ノ空FesReC大阪Day_2 で盛り上がっていきましょう！    ▼チケット一般販売申込受付中（先着）📻 https://t.co/loofpDAYV9  #リンクラ https://t.co/pLUTsojoAw
Sat Jan 11 06:08:43 +0000 2025,hasunosora_SIC,🪷ライブイベント情報🪷 #蓮ノ空3rd神奈川Day2 トレンド1位ありがとうございます！ ライブはまさに始まったばかり！ 3rd LIVE Tour千秋楽！盛り上がっていきましょう！  ▼配信チケット販売中📻 https://t.co/0qungX08jJ  #リンクラ #lovelive https://t.co/Mg1br19IEq
Fri Mar 14 03:00:01 +0000 2025,hasunosora_SIC,"🪷公式4コマ🪷 りんく！らいふ！ラブライブ！104期  【第56話】  蓮ノ空女学院スクールアイドルクラブの日常を""ほぼ""リアルタイムにお届けしちゃいます！  作◆珠月まや( @mayamaya36 )先生  #蓮ノ空 #リンクラ #リンクラ4コマ #lovelive https://t.co/zKwbdho6hH"
Thu Feb 27 23:30:00 +0000 2025,hasunosora_SIC,🪷 #徒町小鈴生誕祭2025 🪷  小鈴のお誕生日のお祝い用の 写真フレームを配布いたします💛  ぜひお気に入りのスクリーンショットと 組み合わせて投稿してみてください🎨  #蓮ノ空 #リンクラ #lovelive https://t.co/NOPIVGqi96
Fri Jan 10 06:35:00 +0000 2025,hasunosora_SIC,🪷ライブイベント情報🪷 ラブライブ！#蓮ノ空 女学院スクールアイドルクラブ 3rd Live Tour TRI TRI UNITY!!! Day.1公演、開場しました✨ #蓮ノ空3rd神奈川Day1 で盛り上がっていきましょう！    配信チケット情報はこちら！🎫 https://t.co/0qungX0G9h  #リンクラ #lovelive https://t.co/ZP1XbH5eSD
Thu Feb 06 12:02:11 +0000 2025,hasunosora_SIC,✨本日の「With×MEETS」のご視聴ありがとうございました！✨  ぜひご感想は #With蓮ノ空 をつけて教えてください🪷  次回の「With×MEETS」は 2/8(土) 20:30配信予定です✅  #蓮ノ空 #リンクラ #lovelive https://t.co/6mDQ85gWvI
Wed Jan 22 10:58:00 +0000 2025,hasunosora_SIC,🪷 #リンクラ生放送 スタート！ 🪷  〜決勝大会プレーオフ直前！スペシャル〜  チャットやハッシュタグのポストで ぜひ生放送を盛り上げてください！！！  🔴生放送URL https://t.co/cgz5oBtC5F  #️⃣ハッシュタグ #リンクラ生放送  #蓮ノ空 #リンクラ #lovelive https://t.co/mQpYkj1xRI
Fri Jan 10 05:00:01 +0000 2025,hasunosora_SIC,🪷ライブイベント情報🪷 #蓮ノ空3rd神奈川Day1  会場にてライブグッズを販売中です！ チケットをお持ちでない方もご購入いただけます🎁  ぜひ、チェックしてください♪    ▼在庫状況はQOくんをご参考ください✅ https://t.co/BZUe5sx3ge  #蓮ノ空 #リンクラ #lovelive https://t.co/N64lhnzcKi
Fri Jan 10 03:40:00 +0000 2025,hasunosora_SIC,🪷商品情報🪷  シンクイノベーション株式会社より『ラブライブ！蓮ノ空女学院スクールアイドルクラブ』の新商品発売のお知らせです♪  詳細はこちら→https://t.co/qV5HDH5aec  #蓮ノ空 #リンクラ #lovelive https://t.co/z8Qcn8q40b
Sun Jan 12 15:15:57 +0000 2025,hasunosora_SIC,🪷Link！Like！ラブライブ！🪷  🎂Happy 17th Birthday to Dear Sayaka!  『2024 BIRTHDAY LIMITED COLLECTION -Sayaka-』開催中！  特別なレアリティ「BR」のカードが登場！お見逃しなく！  #村野さやか生誕祭2025 #蓮ノ空 #リンクラ #lovelive https://t.co/tANMXJZPui
Fri Sep 08 14:31:00 +0000 2023,NozomiNirei,こんばんは🌙  #せーはす #22 が公開されました！ いよいよ初代瞬発力クイーンが決定します！  一方の最弱クイーン決定戦は… ラーの再来🍜 甘やかしてくれたみんなとかんちゃんの優しさに救われました( ˊᵕˋ ;)💦ｱﾘｶﾞﾄﾈ #蓮ノ空  ちゅうもーん！
Wed Apr 03 14:52:15 +0000 2024,NozomiNirei,「抱きしめる花びら」と「STEP UP！」🪷  全く違う曲調の2曲、でもどちらもあたたかくて、感謝を胸に未来へと踏み出す曲です✨ 新生活が始まって期待と不安が入り混じる今の心に寄り添えたらいいな☺️  ぜひ聴いてくださったら嬉しいです🌸
Sat May 27 08:34:51 +0000 2023,NozomiNirei,昨日の #リンクラ生放送  ありがとうございました🪷  みんなでガチャ頑張りました！ 正式リリース版、これからたくさん遊んでくださると嬉しいです✨ #蓮ノ空美術部 もありがとうございます！🥹  ライブイベントも一緒に楽しみましょうね💛 https://t.co/eCIIrIY9mA
Fri May 31 12:10:28 +0000 2024,NozomiNirei,また本を沢山衝動買いしてしまったし、めちゃめちゃ面白い映画に出会ってしまった🎞️ 物語の風が吹いている…！- ̗̀(˶'ᵕ'˶) ̖́-
Fri Aug 30 05:19:07 +0000 2024,NozomiNirei,なかまふえた！！！ おにもふえた…
Wed Nov 22 14:55:27 +0000 2023,NozomiNirei,頑張ってちょっと伸ばした( ⋅֊⋅ )
Fri Jun 21 12:25:48 +0000 2024,NozomiNirei,ついにユニットでのライブ！💐🌕🎡 そして1月には“9人”で…！🪷  蓮ノ空のこと好き好きクラブの皆さんと笑顔満開の時間を作れるように頑張ります！  ⬇️詳細もチェックよろしくお願いします☀️
Mon Dec 16 13:54:53 +0000 2024,NozomiNirei,ついにコラボが始まりました！🍔  実は店内放送もさせていただいております…！😳  ぜひウェンディーズ・ファーストキッチンで聴いてみてね✨ #蓮ノ空
Sat Feb 10 10:02:08 +0000 2024,NozomiNirei,お披露目配信から、今日で1年が経ちました🪷 早いなぁ… 生放送での緊張にも、あの時から大分慣れてきた気がします(⑉･ ･⑉)  改めて、いつも応援してくださり本当にありがとうございます！ これからの日々も、一歩一歩、私たちと一緒に歩んでくださると嬉しいです🐰🧡
Fri Jun 21 12:23:58 +0000 2024,NozomiNirei,#せーはす お茶会その2！  幸せ空間で色々お話しして、ひーちゃんのことをたくさん知ることができた素敵な時間でした🥰  金沢弁教えてくれてあんやとぉ👘  ドキドキのはすぽチャレンジも🙌🎲 (先週言ってたとある変化は…パーカーの色でした！🧡) https://t.co/70Ja9D8hgz
Wed Apr 17 11:20:06 +0000 2024,NozomiNirei,「Dream Believers(104期ver.)」  本日発売です！  9人になった蓮ノ空、そして3人になったスリーズブーケ・DOLLCHESTRA・みらくらぱーく！の最初の一歩。  104期も、私たちと一緒に歩んでくださったら嬉しいです🪷 https://t.co/KlK4yC4wcI
Sat Jul 15 14:29:45 +0000 2023,NozomiNirei,本日のWith×MEETS、ご視聴いただきありがとうございました！  スペシャルゲストは、、、 瑠璃乃ちゃん！！✨  初めての配信とは思えないくらい元気で賑やかでとっても楽しかったです！🩷 #With蓮ノ空  アーカイブも公開されたので、ぜひぜひキュートな瑠璃乃ちゃんをチェックしてみてくださいね😊
Tue May 14 03:32:59 +0000 2024,NozomiNirei,「フォーチュンムービー」  リリックビデオ100万回再生突破！！🎉 たくさん観て聴いてくださり、ありがとうございますっ！ 私自身も大好きなこの曲が皆さんにも愛していただけていることが、本当に嬉しいです🥲✨  花帆ちゃんの運命の人は…👀🎞️  https://t.co/SjiDKvZoEK
Mon Feb 05 12:29:51 +0000 2024,NozomiNirei,🐰かほめぐ♡じぇらーと🪽  ぜひぜひ覚えてね♪ 慈センパイから“可愛い”をいっぱい学ぶんだ…！！ #With蓮ノ空
Mon May 20 15:00:39 +0000 2024,NozomiNirei,本日5/21、誕生日を迎えました🌼  兵庫公演であんなにもたくさんの方に直接おめでとうを言ってもらえた私は、本当に幸せ者です🍀 お祝いのメッセージも本当にありがとうございます🥲  感謝の心と初心を忘れず、色々なことに挑戦して、成長していけるよう頑張ります！  これからもよろしくね🕊️💛 https://t.co/oud2tdiWPo
Thu Jun 22 13:18:15 +0000 2023,NozomiNirei,ついに花帆ちゃん来てくれました…！！ 皆さんが頑張れってパワーをくださったおかげです！ありがとう😂💛  物欲センサー回避のために心を無にして、(   ˙-˙   )←この顔で回しました✨ #リンクラ  (やっと花帆ちゃんのUR引けた…嬉しい) https://t.co/IcQTwd3DCB
Sun May 21 15:00:45 +0000 2023,NozomiNirei,本日は…  日野下花帆ちゃんのお誕生日！💛🧡🐰  花咲きたい！ みんなの笑顔を花咲かせたい！ そんな想いで頑張っている花帆ちゃんに、私自身いつも元気をもらっているよ✨🌼 花帆ちゃんの目標を達成するために！私も頑張るね☺️  一緒に歩んでいこう🪷 #日野下花帆生誕祭 #リンクラ #蓮ノ空 https://t.co/yJxj3nFqqw
Wed May 17 12:55:30 +0000 2023,NozomiNirei,こんばんは🌙  先日の問題の答え合わせがまだでしたね💦 正解は…ユーフォニアムでした！  ヒントも無しに問題を出してしまって、ちょっといじわるだったかな？ごめんね🥹ぽわーんとした中低音が癒し…🫧 トランペットやクラリネットという声が多くて驚きです！ 全部演奏できたら楽しいだろうなぁ✨
Wed Feb 21 03:10:20 +0000 2024,NozomiNirei,事務所のインスタストーリーに載せていただいた、全身バージョンのお写真です！☃️ https://t.co/H5BCLDiBNw
Sun Jul 21 14:15:57 +0000 2024,NozomiNirei,『アオクハルカ』 リリックビデオが公開されました！💚🧡🩵  輝く青春が淡い色合いで描かれている、とても素敵な映像…✨  これが、104期のスリーズブーケ💐 #蓮ノ空 #lovelive
Wed Sep 18 10:56:46 +0000 2024,NozomiNirei,かわいい…！！🐰 このTシャツでコーデ組みたい(*ˊ꒳ˋ*)🧡
Tue Apr 30 13:13:23 +0000 2024,NozomiNirei,LoveLive!Daysを読みつつ(*´ч`*)  儚くも可愛い花帆ちゃんが…！💐  特典のブロマイドはツーショットのものをゲットしました！家宝にします✨ https://t.co/vHlKdvUskJ
Wed Jan 31 14:20:15 +0000 2024,NozomiNirei,🪷Special Thanks LIVE🪷 #Fes蓮ノ空at石川県立図書館  花帆ちゃんらしい、直球な歌詞。 ありがとうの気持ちが、言葉から、歌から、パフォーマンスから、たくさん届いていたら嬉しいです💐  “一緒に 花咲こうね！！”
Fri Mar 15 13:22:00 +0000 2024,NozomiNirei,焼肉＝幸せ☺️🍖  白いお洋服は無事守りきりました…！✨ #せーはす
Fri Mar 01 13:14:57 +0000 2024,NozomiNirei,ユニット甲子園組み合わせ抽選会、ありがとうございました💗  みんなの笑顔を花咲かせられるように、スリーズブーケとして全力でパフォーマンスさせていただきます！🍒💐  当日、会場も配信も！ 一緒に楽しみましょう！！  🪷日野下花帆役 楡井希実(にれいのぞみ) https://t.co/rllbV568Ny
Fri Jan 26 14:38:32 +0000 2024,NozomiNirei,#せーはす みらぱ尊い🩷🤍 かんちゃんが見せてくれたシール手帳可愛いかった(*ˊᵕˋ*) こなちにスキーとスノボ教えてもらいたいな❄️  次回はお料理…！
Fri May 10 14:27:59 +0000 2024,NozomiNirei,前回(当時の)1年生ズで参加させていただいたとき、すっっごく楽しかったんだ… ⚽️🦅✨ https://t.co/KGXIcVF06L
Fri Nov 24 21:51:41 +0000 2023,NozomiNirei,花帆ちゃんと！みんなと！頑張るぞ！！🪷☀️🐰
